"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station"
000008011088,"","Bad Wilsnack",,"52.960068000000","11.949902000000",0,900000215110
000008012679,"","Prösen",,"51.435061000000","13.488394000000",0,900000415465
000008012716,"","Rastow",,"53.458160000000","11.430867000000",0,900000550215
000008012713,"","Rangsdorf",,"52.293948000000","13.430886000000",0,900000245025
000008010205,"","Leipzig Hbf",,"51.346545000000","12.383331000000",0,900000550090
000008010327,"","Senftenberg",,"51.526943000000","14.003912000000",0,900000435000
000008010324,"","Schwerin Hbf",,"53.634659000000","11.407558000000",0,900000550112
000008010325,"","Schwerin-Görries",,"53.609369000000","11.384932000000",0,900000550211
000008010321,"","Schönhausen(Elbe)",,"52.590900000000","12.040742000000",0,900000550110
000008012393,"","Mühlanger",,"51.855713000000","12.748212000000",0,900000550319
000008011756,"","Großräschen",,"51.591487000000","14.014892000000",0,900000435339
000008011471,"","Eisenhüttenstadt",,"52.147977000000","14.658429000000",0,900000311307
000008011238,"","Borkheide",,"52.230776000000","12.854416000000",0,900000222030
000008012666,"","Potsdam Hbf",,"52.391524000000","13.066260000000",0,900000230999
000008012428,"","Netzeband",,"52.995555000000","12.628108000000",0,900000205022
000008010279,"","Potsdam Pirschheide",,"52.372667000000","13.011242000000",0,900000230002
000008010310,"","Salzwedel",,"52.858109000000","11.162029000000",0,900000550109
000008010318,"","Schönebeck(Elbe)",,"52.018501000000","11.733757000000",0,
000008010036,"","Berlin-Lichtenberg",,"52.509899000000","13.496917000000",0,900000160004
000008010035,"","Berlin-Karlshorst",,"52.480685000000","13.526808000000",0,900000162001
000008010031,"","Belzig",,"52.136223000000","12.593665000000",0,900000220143
000008012384,"","Moidentin",,"53.806075000000","11.481924000000",0,900000550209
000008012381,"","Möser",,"52.219128000000","11.784711000000",0,900000550259
000008011740,"","Großbeeren",,"52.350677000000","13.284777000000",0,900000245032
000008011749,"","Großenhain Cottb Bf",,"51.291633000000","13.523921000000",0,900000419052
000008011460,"","Eichstedt(Altm)",,"52.674851000000","11.854897000000",0,900000550070
000008013146,"","Treuenbrietzen Süd",,"52.080608000000","12.880922000000",0,900000220165
000008013145,"","Treuenbrietzen",,"52.091923000000","12.857916000000",0,900000220164
000008012656,"","Pönitz(Leipzig)",,"51.408538000000","12.514435000000",0,
000008012650,"","Plessa",,"51.470851000000","13.616850000000",0,900000416008
000008011188,"","Biesenthal",,"52.755416000000","13.674665000000",0,900000350137
000008012413,"","Nassenheide",,"52.816916000000","13.239204000000",0,900000200043
000008012418,"","Nechlin",,"53.440931000000","13.902882000000",0,900000340979
000008010268,"","Pasewalk",,"53.515336000000","13.988645000000",0,900000550103
000008010302,"","Roßlau(Elbe)",,"51.884611000000","12.237260000000",0,900000550108
000008010308,"","Ruhland",,"51.455318000000","13.870008000000",0,900000435061
000008012096,"","Kremmen",,"52.753887000000","13.039663000000",0,900000203452
000008011572,"","Fretzdorf",,"53.069304000000","12.539892000000",0,900000205092
000008011210,"","Blönsdorf",,"51.955408000000","12.895571000000",0,900000245018
000008011334,"","Dabendorf",,"52.237328000000","13.437291000000",0,900000245024
000008012760,"","Rheinsberg(Mark)",,"53.092860000000","12.899994000000",0,900000205524
000008010255,"","Berlin Ostbahnhof",,"52.510977000000","13.434571000000",0,900000120005
000008010250,"","Neustrelitz Hbf",,"53.359255000000","13.074597000000",0,900000550101
000008010376,"","Wiesenburg(Mark)",,"52.098567000000","12.432599000000",0,900000220152
000008010377,"","Potsdam Park Sanssouci",,"52.394109000000","13.014508000000",0,900000230007
000008010373,"","Werder(Havel)",,"52.392939000000","12.926193000000",0,900000220009
000008010378,"","Wilhelmshorst",,"52.331487000000","13.067441000000",0,900000220006
000008010018,"","Bad Kleinen",,"53.766971000000","11.466921000000",0,900000550054
000008010131,"","Görlitz",,"51.146769000000","14.979078000000",0,900000550013
000008012084,"","Kolkwitz Süd",,"51.746917000000","14.242185000000",0,900000445885
000008012083,"","Kolkwitz",,"51.757339000000","14.250943000000",0,900000445884
000008010139,"","Greifswald",,"54.093000000000","13.370412000000",0,900000500073
000008012089,"","Kraftwerk Finkenheerd",,"52.263344000000","14.575931000000",0,900000311233
000008011563,"","Frauenhain",,"51.384222000000","13.503637000000",0,900000550071
000008011322,"","Coswig(Anh)",,"51.887912000000","12.458080000000",0,900000550324
000008011815,"","Hammelspring",,"53.071081000000","13.437296000000",0,900000340353
000008012479,"","Neuzelle",,"52.098795000000","14.648860000000",0,900000310601
000008010246,"","Neuruppin West",,"52.926241000000","12.793884000000",0,900000205006
000008011818,"","Hangelsberg",,"52.399994000000","13.922204000000",0,900000310002
000008010248,"","Neustadt(Dosse)",,"52.852674000000","12.450668000000",0,900000205488
000008012233,"","Linda(Elster)",,"51.853058000000","13.085176000000",0,900000550091
000008012239,"","Lindow(Mark)",,"52.961584000000","12.981422000000",0,900000205400
000008010004,"","Angermünde",,"53.015225000000","13.996364000000",0,900000340004
000008010123,"","Genthin",,"52.403252000000","12.156568000000",0,900000550073
000008010120,"","Fürstenwalde(Spree)",,"52.366770000000","14.060032000000",0,900000310001
000008081688,"","Cottbus-Willmersdorf Nord",,"51.806736000000","14.376897000000",0,900000470307
000008010121,"","Geestgottberg",,"52.956329000000","11.736975000000",0,900000550072
000008012195,"","Leipzig-Thekla",,"51.371836000000","12.430545000000",0,900000550322
000008012190,"","Leipzig-Heiterblick",,"51.369244000000","12.459757000000",0,900000550321
000005100057,"","Szczecin Glowny",,"53.414434000000","14.550064000000",0,900000810013
000008011559,"","Frankfurt(Oder)-Rosengarten",,"52.337772000000","14.472631000000",0,900000360004
000008011271,"","Brück(Mark)",,"52.186793000000","12.758470000000",0,900000220141
000008011314,"","Chorin",,"52.903759000000","13.870239000000",0,900000350125
000008011311,"","Casekow",,"53.213616000000","14.208194000000",0,900000340061
000008011319,"","Coschen",,"52.020053000000","14.718310000000",0,900000311250
000008013381,"","Zeithain",,"51.330210000000","13.344551000000",0,900000550282
000008080170,"","Birkengrund",,"52.315387000000","13.271935000000",0,900000245030
000008011805,"","Halbe",,"52.108388000000","13.701861000000",0,900000260017
000008012469,"","Neupetershain",,"51.606322000000","14.161706000000",0,900000435347
000008010357,"","Guben",,"51.957202000000","14.706777000000",0,900000445593
000008010353,"","Luckau-Uckro",,"51.852123000000","13.607843000000",0,900000261596
000008010351,"","Torgau",,"51.563033000000","12.991135000000",0,900000550119
000008012226,"","Liebenthal(Prignitz)",,"53.151317000000","12.393600000000",0,900000205130
000008010077,"","Dessau Hbf",,"51.839867000000","12.234950000000",0,900000550065
000008010072,"","Coswig(Dresden)",,"51.122806000000","13.579421000000",0,900000550271
000008010073,"","Cottbus",,"51.750960000000","14.324157000000",0,900000470000
000008010079,"","Doberlug-Kirchhain",,"51.620573000000","13.564234000000",0,900000415112
000008010117,"","Templin Stadt",,"53.117337000000","13.509670000000",0,900000340027
000008010113,"","Frankfurt(Oder)",,"52.336165000000","14.546515000000",0,900000360000
000008089001,"","Berlin Alexanderplatz",,"52.521641000000","13.411006000000",0,900000100003
000008010111,"","Forst(Lausitz)",,"51.738880000000","14.637633000000",0,900000445010
000008011542,"","Finsterwalde(Niederlausitz)",,"51.636997000000","13.710381000000",0,900000415005
000008011540,"","Finkenheerd",,"52.248985000000","14.569884000000",0,900000311232
000008011541,"","Finkenkrug",,"52.569837000000","13.050966000000",0,900000210011
000008013418,"","Zörnigall",,"51.882934000000","12.731556000000",0,900000550131
000008012831,"","Sachsenhausen(Nordb)",,"52.772272000000","13.251863000000",0,900000200041
000005100145,"","Szczecin Gumience",,"53.399880000000","14.497055000000",0,900000810014
000008011269,"","Briesen(Mark)",,"52.346527000000","14.280639000000",0,900000310006
000008011308,"","Caputh-Geltow",,"52.350138000000","12.984486000000",0,900000220658
000008011694,"","Greifswald Süd",,"54.076114000000","13.397266000000",0,900000550218
000008080040,"","Albrechtshof",,"52.549366000000","13.129851000000",0,900000037168
000008011691,"","Gransee",,"53.001080000000","13.167118000000",0,900000203709
000008013093,"","Taucha(Leipzig)",,"51.379458000000","12.485727000000",0,900000550262
000008013090,"","Tantow",,"53.269273000000","14.347922000000",0,900000341224
000008012458,"","Neuhof(b Zossen)",,"52.139674000000","13.479587000000",0,900000245034
000008010347,"","Templin",,"53.112345000000","13.491483000000",0,900000340026
000008012215,"","Leuthen(Cottbus)",,"51.695078000000","14.256110000000",0,900000445986
000008010064,"","Britz",,"52.873265000000","13.821112000000",0,900000350124
000008010060,"","Brandenburg Hbf",,"52.400766000000","12.566242000000",0,900000275110
000008010069,"","Calau(Nl)",,"51.738122000000","13.979815000000",0,900000435459
000008010103,"","Falkenberg(Elster)",,"51.583621000000","13.247678000000",0,900000415345
000008010100,"","Elsterwerda-Biehla",,"51.472197000000","13.519613000000",0,900000415167
000008010109,"","Berlin-Schönefeld Flughafen",,"52.391641000000","13.513183000000",0,900000260005
000008089113,"","Berlin-Lichterfelde Ost",,"52.429481000000","13.327590000000",0,900000064301
000008013406,"","Ziltendorf",,"52.199511000000","14.616329000000",0,900000311631
000008013402,"","Zielitz",,"52.295865000000","11.679993000000",0,900000550128
000008011250,"","Brand(Niederlausitz)",,"52.029950000000","13.721496000000",0,900000260019
000008011258,"","Breddin",,"52.886046000000","12.224209000000",0,900000205250
000008011681,"","Grabow(Meckl)",,"53.282903000000","11.564206000000",0,900000550076
000008011016,"","Altdöbern",,"51.652783000000","14.009243000000",0,900000435209
000008011131,"","Beilrode",,"51.571005000000","13.064942000000",0,900000550267
000008013083,"","Tangerhütte",,"52.436593000000","11.811256000000",0,900000550117
000008012445,"","Teichland",,"51.818615000000","14.423808000000",0,900000446411
000008011867,"","Herzberg(Elster)",,"51.679448000000","13.202787000000",0,900000415683
000008012565,"","Ortrand",,"51.373394000000","13.764907000000",0,900000435801
000008012568,"","Osterburg",,"52.787503000000","11.760403000000",0,900000550102
000008011901,"","Berlin-Hohenschönhausen",,"52.566588000000","13.512771000000",0,900000152001
000008011909,"","Holzdorf(Elster)",,"51.780290000000","13.114134000000",0,900000550083
000008010053,"","Blankenfelde(Teltow-Fläming)",,"52.337214000000","13.415982000000",0,900000245027
000008012322,"","Medewitz(Mark)",,"52.060702000000","12.391829000000",0,900000222245
000008012321,"","Dorf Mecklenburg",,"53.842929000000","11.471336000000",0,900000550207
000008012329,"","Melchow",,"52.774872000000","13.694382000000",0,900000350126
000008010177,"","Hoyerswerda",,"51.432908000000","14.231024000000",0,900000439925
000008010175,"","Neuruppin Rheinsberger Tor",,"52.929568000000","12.810794000000",0,900000205005
000008010173,"","Holthusen",,"53.555829000000","11.364809000000",0,900000550213
000008010171,"","Hosena",,"51.454434000000","14.017050000000",0,900000435314
000008010179,"","Jatznick",,"53.603064000000","13.937665000000",0,900000550222
000008013477,"","Erkner",,"52.428556000000","13.751167000000",0,900000310004
000008013472,"","Brieselang",,"52.582553000000","13.001389000000",0,900000210326
000008013470,"","Bernau(b Berlin)",,"52.675837000000","13.592292000000",0,900000350160
000008012816,"","Rückersdorf",,"51.567360000000","13.574277000000",0,900000416094
000008013479,"","Falkensee",,"52.559773000000","13.089640000000",0,900000210010
000008012819,"","Rüdnitz",,"52.717701000000","13.636338000000",0,900000350158
000008012934,"","Schwante",,"52.734682000000","13.091734000000",0,900000204001
000008013238,"","Warnitz(Uckermark)",,"53.182033000000","13.876690000000",0,900000340056
000008011796,"","Hämerten",,"52.598704000000","11.971444000000",0,900000550081
000008013198,"","Vogelsang(Gransee)",,"53.036459000000","13.384843000000",0,900000203956
000008012552,"","Oehna",,"51.933053000000","13.048198000000",0,900000245019
000008010047,"","Biederitz",,"52.153092000000","11.717060000000",0,900000550257
000008012315,"","Marquardt",,"52.458880000000","12.971626000000",0,900000220012
000008010167,"","Herzberg(Mark)",,"52.905403000000","12.977951000000",0,900000205011
000008010161,"","Eilenburg Ost",,"51.463420000000","12.667768000000",0,900000550264
000008013467,"","Beelitz-Heilstätten",,"52.262347000000","12.926061000000",0,900000220005
000008013468,"","Beelitz Stadt",,"52.239399000000","12.966866000000",0,900000220938
000008012923,"","Schönwalde(Spreewald)",,"51.990797000000","13.777721000000",0,900000261871
000008011355,"","Demker",,"52.518181000000","11.854734000000",0,900000550064
000008013222,"","Walsleben",,"52.947797000000","12.678102000000",0,900000205023
000008011078,"","Bad Liebenwerda",,"51.518398000000","13.402936000000",0,900000415240
000008011116,"","Baruth(Mark)",,"52.057913000000","13.511964000000",0,900000245035
000008013185,"","Velten(Mark)",,"52.684828000000","13.172195000000",0,900000200004
000008013183,"","Vehlefanz",,"52.722335000000","13.114826000000",0,900000203671
000008011848,"","Heiligengrabe",,"53.149683000000","12.340539000000",0,900000205322
000008013188,"","Vetschau",,"51.789258000000","14.082910000000",0,900000435884
000008011960,"","Jessen(Elster)",,"51.792585000000","12.954955000000",0,
000008012549,"","Oderin",,"52.074920000000","13.726917000000",0,900000260018
000008011968,"","Altes Lager",,"52.017358000000","12.989046000000",0,900000245007
000008012264,"","Lübstorf",,"53.728885000000","11.411312000000",0,900000550210
000008012262,"","Lüblow(Meckl)",,"53.411042000000","11.464339000000",0,900000550216
000008012260,"","Luckenwalde",,"52.090590000000","13.160415000000",0,900000245016
000008010153,"","Güstrow",,"53.800534000000","12.172659000000",0,900000550237
000008010151,"","Güsen(b Genthin)",,"52.334318000000","11.976422000000",0,900000550078
000008012021,"","Klein Bünzow",,"53.923660000000","13.622435000000",0,900000550220
000008011344,"","Dannenwalde(Gransee)",,"53.079755000000","13.180797000000",0,900000203749
000008011340,"","Dahlewitz",,"52.326619000000","13.419575000000",0,900000245026
000008012918,"","Schönow(Angerm)",,"53.184945000000","14.153814000000",0,900000340025
000008013210,"","Walddrehna",,"51.772725000000","13.617247000000",0,900000261973
000008080710,"","Hohen Neuendorf West",,"52.672401000000","13.271344000000",0,900000200010
000008011100,"","Baitz",,"52.164153000000","12.685115000000",0,900000220142
000008011952,"","Jeber-Bergfrieden",,"51.984640000000","12.349695000000",0,900000550084
000008011959,"","Jesewitz(Leipzig)",,"51.419887000000","12.545011000000",0,900000550320
000008012257,"","Lubolz",,"51.962419000000","13.821354000000",0,900000261549
000008012371,"","Mockrehna",,"51.505610000000","12.819501000000",0,900000550266
000008012680,"","Prösen West",,"51.424962000000","13.470222000000",0,900000416053
000008012681,"","Prösen Ost",,"51.425297000000","13.500529000000",0,900000416052
000008012011,"","Kirchmöser",,"52.375236000000","12.422203000000",0,900000275719
000008012019,"","Klebitz",,"51.943977000000","12.841942000000",0,900000550087
000008013444,"","Dresden Mitte",,"51.056170000000","13.724113000000",0,900000550299
000008010296,"","Rathenow",,"52.599891000000","12.354789000000",0,900000210771
000008081586,"","Seegefeld",,"52.552483000000","13.116809000000",0,900000210180
000008010297,"","Riesa",,"51.309728000000","13.287402000000",0,900000419115
000008010292,"","Radebeul Ost",,"51.098467000000","13.679643000000",0,
000008010293,"","Radebeul West",,"51.107709000000","13.628771000000",0,900000550104
000008012903,"","Schönborn(Doberl)",,"51.602005000000","13.468041000000",0,900000415466
000008011173,"","Bestensee",,"52.242125000000","13.634926000000",0,900000260611
000008011179,"","Beutersitz",,"51.590355000000","13.360722000000",0,900000415357
000008011486,"","Elster(Elbe)",,"51.832333000000","12.827700000000",0,
000008011482,"","Elsholz",,"52.204050000000","12.954908000000",0,900000220305
000008011944,"","Jänschwalde",,"51.866274000000","14.500760000000",0,900000445750
000008011945,"","Jänschwalde Ost",,"51.877821000000","14.541242000000",0,900000445751
000008011940,"","Jacobsdorf(Mark)",,"52.332626000000","14.355033000000",0,900000310007
000008006552,"","Wolfsburg Hbf",,"52.429488000000","10.788192000000",0,900000550123
000008012006,"","Kerkwitz",,"51.909581000000","14.627572000000",0,900000445801
000008010287,"","Pritzwalk",,"53.145760000000","12.184524000000",0,900000215723
000008010284,"","Priemerburg",,"53.795977000000","12.223023000000",0,
000008010285,"","Priestewitz",,"51.250706000000","13.508586000000",0,900000550270
000008010282,"","Prenzlau",,"53.321605000000","13.866527000000",0,900000340050
000008010280,"","Potsdam Charlottenhof",,"52.392804000000","13.036499000000",0,900000230006
000008013275,"","Lutherstadt Wittenberg-Labetz",,"51.871458000000","12.694186000000",0,900000550328
000008013272,"","Wellmitz",,"52.064640000000","14.714893000000",0,900000311612
000008011630,"","Gerwisch",,"52.177269000000","11.741598000000",0,900000550258
000008011044,"","Anklam",,"53.856102000000","13.701833000000",0,900000550047
000008011042,"","Angern-Rogätz",,"52.338462000000","11.759529000000",0,900000550046
000008013313,"","Wilmersdorf(Angerm)",,"53.111631000000","13.892455000000",0,900000341270
000008011048,"","Annaburg",,"51.728678000000","13.032750000000",0,900000550323
000008080530,"","Potsdam Griebnitzsee",,"52.394440000000","13.128708000000",0,900000230003
000008012358,"","Miltzow",,"54.199259000000","13.201011000000",0,900000550217
000008010396,"","Züssow",,"53.973881000000","13.548192000000",0,900000550009
000008012967,"","Seehausen(Altm)",,"52.885776000000","11.743521000000",0,900000550113
000008010395,"","Zossen",,"52.218924000000","13.438570000000",0,900000245023
000008012968,"","Seehausen(Uckermark)",,"53.225059000000","13.880893000000",0,900000340055
000008010399,"","Fürstenberg(Havel)",,"53.186666000000","13.138972000000",0,900000203772
000008013305,"","Wiesenau",,"52.231321000000","14.583899000000",0,900000311620
000008011154,"","Berkenbrück",,"52.357194000000","14.165211000000",0,900000310005
000008011585,"","Friesack(Mark)",,"52.760711000000","12.587539000000",0,900000210456
000008012341,"","Cottbus-Merzdorf",,"51.768908000000","14.366663000000",0,900000470163
000008012061,"","Kodersdorf",,"51.259138000000","14.916429000000",0,900000550019
000008012957,"","Caputh Schwielowsee",,"52.340978000000","12.980365000000",0,900000220573
000008010384,"","Wittstock(Dosse)",,"53.160618000000","12.478918000000",0,900000205617
000008010382,"","Wittenberge",,"53.002230000000","11.763032000000",0,900000216026
000008010381,"","Wismar",,"53.896838000000","11.469440000000",0,900000500351
000008012951,"","Schwerin Süd",,"53.574275000000","11.376640000000",0,900000550212
000008013258,"","Weisen",,"53.025549000000","11.787510000000",0,900000216013
000008013376,"","Zeesen",,"52.264737000000","13.635055000000",0,900000260014
000008013377,"","Zehdenick(Mark)",,"52.979440000000","13.317626000000",0,900000203853
000008013371,"","Zahna",,"51.919967000000","12.781215000000",0,900000550126
000008011730,"","Groß Pankow",,"53.123017000000","12.047420000000",0,900000215350
000008013378,"","Zehdenick-Neuhof",,"53.005452000000","13.344460000000",0,900000203898
000008011149,"","Bergsdorf",,"52.936561000000","13.260797000000",0,900000203942
000008013137,"","Trebbin",,"52.217864000000","13.230383000000",0,900000245010
000008011294,"","Burg(Magdeburg)",,"52.274594000000","11.840789000000",0,900000550062
000008011290,"","Bülzig",,"51.894897000000","12.752713000000",0,900000550061
000008080190,"","Birkenwerder(b Berlin)",,"52.687976000000","13.288745000000",0,900000200008
000008012175,"","Lauta(Nl)",,"51.447158000000","14.093134000000",0,900000439905
000008012487,"","Niedergörsdorf",,"51.967929000000","12.978935000000",0,900000245017
000008012944,"","Schwedt(Oder)Mitte",,"53.068325000000","14.271582000000",0,900000341111
000008012942,"","Schwarzkollm",,"51.443183000000","14.133562000000",0,900000439916
000008012943,"","Schwedt(Oder)",,"53.063073000000","14.290508000000",0,900000341110
000008012941,"","Schwarzheide Ost",,"51.473646000000","13.890795000000",0,900000435802
000008010095,"","Eilenburg",,"51.452078000000","12.636932000000",0,900000550263
000008010093,"","Eberswalde Hbf",,"52.834024000000","13.797061000000",0,900000350127
000008010099,"","Elsterwerda",,"51.459681000000","13.516434000000",0,900000415502
000008013365,"","Wusterwitz",,"52.385112000000","12.374255000000",0,900000220249
000008011725,"","Groß Kreutz",,"52.410761000000","12.776330000000",0,900000220699
000008011723,"","Groß Kiesow",,"54.013720000000","13.480622000000",0,900000550219
000008013368,"","Zabeltitz",,"51.349831000000","13.515401000000",0,900000550125
000008080460,"","Genshagener Heide",,"52.327800000000","13.257593000000",0,900000245031
000008013124,"","Tiefenau",,"51.390688000000","13.413909000000",0,900000419153
000008013123,"","Thyrow",,"52.247232000000","13.259631000000",0,900000245037
000008011282,"","Buchholz(Zauche)",,"52.167577000000","12.922410000000",0,900000220306
000008012636,"","Pillgram",,"52.336901000000","14.398535000000",0,900000310008
000008012637,"","Pinnow(Uckermark)",,"53.065342000000","14.088740000000",0,900000340003
000008012040,"","Klieken",,"51.894526000000","12.371772000000",0,900000550326
000008010406,"","Berlin Zoologischer Garten",,"52.507279000000","13.331996000000",0,900000023201
000008010404,"","Berlin-Spandau",,"52.534474000000","13.197541000000",0,900000029101
000008010405,"","Berlin Wannsee",,"52.421059000000","13.179338000000",0,900000053301
000008010403,"","Berlin-Charlottenburg",,"52.504729000000","13.303524000000",0,900000024103
000008012169,"","Lauchhammer",,"51.474568000000","13.743247000000",0,900000435203
000008011894,"","Hohenleipisch",,"51.499235000000","13.574850000000",0,900000415736
000008010085,"","Dresden Hbf",,"51.040564000000","13.732032000000",0,900000550067
000008010089,"","Dresden-Neustadt",,"51.065764000000","13.740934000000",0,900000550066
000008013352,"","Wüstenfelde",,"54.230268000000","13.139604000000",0,900000550260
000008013350,"","Wünsdorf-Waldstadt",,"52.165558000000","13.468140000000",0,900000245022
000008011712,"","Gröditz(Riesa)",,"51.411383000000","13.439501000000",0,900000550280
000005100214,"","Kostrzyn",,"52.591599000000","14.644690000000",0,900000810003
000008013073,"","Sülstorf",,"53.513998000000","11.388046000000",0,900000550214
000008011430,"","Potsdam Medienstadt Babelsberg",,"52.382656000000","13.122283000000",0,900000230001
000008011438,"","Ducherow",,"53.766136000000","13.796017000000",0,900000550008
000008013118,"","Thießen",,"51.959330000000","12.297999000000",0,900000550118
000008012627,"","Petershagen(Uckerm)",,"53.239976000000","14.252353000000",0,900000340011
000008012625,"","Petersdorf(Meckl)",,"53.822137000000","11.477064000000",0,900000550208
000008012622,"","Perleberg",,"53.071259000000","11.852320000000",0,900000215696
000008012621,"","Peitz Ost",,"51.843982000000","14.449423000000",0,900000446103
000008010233,"","Michendorf",,"52.316347000000","13.030693000000",0,900000220003
000008010231,"","Meinsdorf",,"51.903193000000","12.256363000000",0,900000550097
000008010239,"","Nauen",,"52.612692000000","12.885562000000",0,900000210005
000008011667,"","Gollmitz(Niederlausitz)",,"51.703377000000","13.883769000000",0,900000435527
000008011665,"","Goldbeck(Osterburg)",,"52.716057000000","11.858149000000",0,900000550075
000008011662,"","Götz",,"52.411225000000","12.725989000000",0,900000220182
000008011668,"","Golßen(Niederlausitz)",,"51.974273000000","13.574768000000",0,900000261171
000008013344,"","Wolmirstedt",,"52.250253000000","11.635690000000",0,900000550124
000008013345,"","Woltersdorf/Nuthe-Urstromtal",,"52.117366000000","13.195274000000",0,900000245014
000008010193,"","Königs Wusterhausen",,"52.296639000000","13.631466000000",0,900000260001
000008011703,"","Griebo",,"51.880577000000","12.522978000000",0,900000550325
000008013348,"","Wülknitz",,"51.368986000000","13.389372000000",0,900000550281
000008013109,"","Groß Köris",,"52.159610000000","13.650810000000",0,900000260016
000008013492,"","Seddin",,"52.291839000000","12.985449000000",0,900000220004
000008011387,"","Doberschütz",,"51.492233000000","12.745784000000",0,900000550265
000008012614,"","Paulinenaue",,"52.675890000000","12.713267000000",0,900000210423
000008012611,"","Passow(Uckermark)",,"53.148702000000","14.101366000000",0,900000341007
000008012734,"","Rehfeld(Falkenberg)",,"51.579670000000","13.153392000000",0,900000416072
000008012733,"","Potsdam-Rehbrücke",,"52.358301000000","13.098238000000",0,900000220008
000008012145,"","Lampertswalde",,"51.308476000000","13.680377000000",0,900000550269
000008010226,"","Magdeburg-Neustadt",,"52.148662000000","11.641398000000",0,900000550255
000008010224,"","Magdeburg Hbf",,"52.130347000000","11.626898000000",0,900000550094
000008010222,"","Lutherstadt Wittenberg",,"51.867527000000","12.662011000000",0,900000550093
000008010220,"","Lübbenau(Spreewald)",,"51.862172000000","13.960898000000",0,900000435602
000008011994,"","Karstädt",,"53.160687000000","11.738615000000",0,900000215455
000008012295,"","Mahlwinkel",,"52.393733000000","11.788830000000",0,900000550095
000008011776,"","Grüneberg",,"52.867800000000","13.213017000000",0,900000203961
000008010182,"","Jüterbog",,"51.997513000000","13.054349000000",0,900000245002
000008010183,"","Sedlitz Ost",,"51.553104000000","14.055257000000",0,900000435001
000008011414,"","Drebkau",,"51.655084000000","14.223137000000",0,900000445360
000008011536,"","Ferdinandshof",,"53.660083000000","13.881913000000",0,900000550221
000008011537,"","Fermerswalde",,"51.642999000000","13.173593000000",0,900000415464
000008011533,"","Fangschleuse",,"52.406723000000","13.824929000000",0,900000310003
000008013487,"","Oranienburg",,"52.754453000000","13.249116000000",0,900000200005
000008013483,"","Hennigsdorf(Berlin)",,"52.638256000000","13.205457000000",0,900000200000
000008013480,"","Ferch-Lienewitz",,"52.303555000000","12.964071000000",0,900000220303
000008013481,"","Golm",,"52.409253000000","12.971724000000",0,900000220010
000008013489,"","Priort",,"52.516811000000","12.971475000000",0,900000210001
000008012605,"","Kunersdorf",,"51.768848000000","14.187505000000",0,900000445956
000008011093,"","Bärenklau",,"52.704043000000","13.143520000000",0,900000204003
000008011098,"","Bahnsdorf",,"51.582050000000","14.112908000000",0,900000435800
000008010216,"","Ludwigslust",,"53.334672000000","11.494492000000",0,900000550135
000008010217,"","Lübben(Spreewald)",,"51.939735000000","13.877181000000",0,900000261512
000008010214,"","Löwenberg(Mark)",,"52.896798000000","13.190051000000",0,900000203780
000008010215,"","Ludwigsfelde",,"52.298100000000","13.267320000000",0,900000245029
000008010334,"","Stendal",,"52.594719000000","11.854408000000",0,900000550114
000008010335,"","Stendal-Stadtsee",,"52.606836000000","11.836728000000",0,900000550115
000008081220,"","Saarmund",,"52.323557000000","13.139003000000",0,900000220002
000008012282,"","Lutherstadt Wittenb-Piesteritz",,"51.874182000000","12.576047000000",0,900000550329
000008010338,"","Stralsund Hbf",,"54.308629000000","13.077316000000",0,900000550000
000008012280,"","Lutherstadt Wittenb. Altstadt",,"51.863768000000","12.641429000000",0,900000550327
000008012281,"","Lutherstadt Wittenberg West",,"51.870577000000","12.608190000000",0,900000550261
000008012289,"","Magdeburg-Eichenweiler",,"52.166111000000","11.657933000000",0,900000550254
000008011641,"","Glöwen",,"52.903508000000","12.083930000000",0,900000215322
000008011766,"","Großwudicke",,"52.590500000000","12.231444000000",0,900000210314
000008011408,"","Dossow(Prign)",,"53.121210000000","12.520885000000",0,900000205090
000008011409,"","Drahnsdorf",,"51.915394000000","13.581252000000",0,900000260408
000008013160,"","Uebigau",,"51.585420000000","13.296525000000",0,900000415467
000008012897,"","Luckaitztal",,"51.685048000000","14.001706000000",0,900000435818
000008080260,"","Dallgow-Döberitz",,"52.543551000000","13.059035000000",0,900000210007
900000001103,"","Berlin, Wiebestr./Huttenstr.",,"52.528315000000","13.320255000000",1,
900000001151,"","Berlin, Reuchlinstr.",,"52.527900000000","13.323632000000",1,
900000001152,"","Berlin, Neues Ufer",,"52.529100000000","13.315976000000",1,
900000001154,"","Berlin, Ilsenburger Str.",,"52.525753000000","13.309834000000",1,
900000001155,"","Berlin, Goslarer Platz",,"52.525793000000","13.314256000000",1,
900000001202,"","Berlin, Am Nordhafen",,"52.538850000000","13.363610000000",1,
900000001203,"","Berlin, Döberitzer Str.",,"52.530028000000","13.368760000000",1,
900000001204,"","Berlin, Lehrter Str./Invalidenstr.",,"52.525764000000","13.365223000000",1,
900000002101,"","Berlin, Turmstr./Waldstr.",,"52.527104000000","13.330430000000",1,
900000002102,"","Berlin, Turmstr./Beusselstr.",,"52.527339000000","13.328743000000",1,
900000002151,"","Berlin, Wittstocker Str.",,"52.530856000000","13.328510000000",1,
900000002152,"","Berlin, Oldenburger Str.",,"52.526692000000","13.335958000000",1,
900000002201,"","U Birkenstr. (Berlin)",,"52.532229000000","13.341417000000",1,
